Player,Lvl,Frn,Pos,%,Age,Durability,Health,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,$,team,teamid,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
Johnny Seay,LoA,HON,P,100,20,78,65,23,65,44,41,46,41,67,49,0,0,0,$27K  26250,Honolulu Waves,6862,48.794752904672904,0.3810268580242887,0.528754303919367,1.7390405179700534,1.8756460839868063,5.709427362223321,-0.4882971191962514,-2.028027252749828,0.9097811619436557
Junior Henley,HiA,HON,P,100,27,32,93,62,60,39,36,49,43,70,61,39,22,0,$38K  37500,Honolulu Waves,6862,90.07203369353115,0.38676492944958574,0.5348688781339421,1.7664414796825958,1.5700089575806073,5.76981780426369,-0.23561970880595776,-1.8570071320453059,0.9216338075835279
Keon Paul,HiA,HON,P,100,22,47,77,47,39,42,38,45,41,67,54,35,0,0,$27K  26250,Honolulu Waves,6862,43.89915610215168,0.4030627553623019,0.545293664090235,1.8717844149991856,0.9243098417359848,6.2121410535070805,-1.4239636041520638,-3.0832949237602993,0.9483564194525369
King McCullough,ML,HON,P,100,32,47,66,49,92,75,70,25,60,85,81,54,0,0,$5.8M  5800000,Honolulu Waves,6862,103.17852819046789,0.3072092109393385,0.39187384615147924,1.2618085502790333,2.5640008155761613,4.038365624485466,0.5254487927981937,1.2836058842199916,0.6990830570908177
Kolten Martinez,LoA,HON,P,100,24,78,61,31,73,40,51,26,46,72,41,0,0,0,$27K  26250,Honolulu Waves,6862,61.56662232177598,0.366947048431024,0.5091792813634535,1.6506238379224478,2.0166973526334524,5.494483347558706,-0.4393691873003896,-1.4881552451584885,0.8761263297944775
Matt Schmidt,LoA,HON,P,100,22,28,91,50,68,27,27,70,70,63,44,32,34,0,$27K  26250,Honolulu Waves,6862,63.86209976306846,0.3996174240555035,0.5661101053295565,1.8469383185229944,2.2601774805645953,5.849568971449271,-0.3823496642165103,-4.439684410678817,0.96572752938506
Ned Jackson,ML,HON,P,100,38,33,85,57,92,68,70,19,85,93,69,62,64,37,$6.1M  6100000,Honolulu Waves,6862,114.70909650248895,0.30568934398717906,0.3840547405242219,1.2454323466363308,2.5071001423145973,3.930254734153965,0.7837585570473443,1.7988597180825867,0.6897440845114009
Ned Schilling,RL,HON,P,100,19,22,90,54,51,33,23,49,64,71,54,34,29,0,$8K  7650,Honolulu Waves,6862,47.633544634007926,0.40934395080071473,0.5647974160733001,1.906468127500325,1.402745152024192,6.157394776777196,-0.5076587389527828,-2.668203415185837,0.9741413668740149
Neil Reynolds,HiA,HON,P,100,25,20,82,84,67,58,47,33,35,78,57,48,49,8,$38K  37500,Honolulu Waves,6862,112.06292018537488,0.3611417506194545,0.49320664123945296,1.6031932534452862,1.77017172338033,5.339894848466156,-0.17735996315631453,-0.5014116199850257,0.8543483918589074
Osvaldo Vazquez,AAA,HON,P,100,26,76,93,49,72,48,62,45,56,76,75,67,0,0,$55K  54500,Honolulu Waves,6862,77.72277693645019,0.34382634017401714,0.4517453337331381,1.4913016593432795,1.9377273346886854,4.792320182862161,-0.12990544160862882,-0.1783154888148797,0.7955716739071552
Pedro Andino,HiA,HON,P,100,26,24,94,85,47,50,52,83,33,73,70,61,46,0,$38K  37500,Honolulu Waves,6862,115.32979841027266,0.3739435624026718,0.4955636857856167,1.6790606201604792,1.532360278341408,5.448372847577417,-0.2980316363234689,-1.794855335529158,0.8695072481882885
Pep Biggio,RL,HON,P,100,22,80,71,23,36,19,23,73,18,61,60,0,0,0,$27K  26250,Honolulu Waves,6862,66.56098377714412,0.42882517755452154,0.6026855134270874,2.0418285723426246,1.2019170140613573,6.724213218291082,-1.7862683039890768,-9.109453473880588,1.031510690981609
Pete Lamb,LoA,HON,P,100,23,13,82,68,51,25,35,32,40,57,47,29,0,0,$27K  26250,Honolulu Waves,6862,68.75291611689602,0.40883534707651387,0.5773970764442912,1.9114236707419454,1.3676287469676807,6.417504446553738,-0.7175013041701448,-5.905041682882406,0.9862324235208051
Pete Long,AAA,HON,P,100,28,26,71,89,79,21,33,26,51,59,56,34,26,0,$55K  54500,Honolulu Waves,6862,151.932843747864,0.3881103041644458,0.5656608693396097,1.776389076083539,1.824201084302881,5.877525850678819,0.09150497659906397,-3.6235795742289474,0.9537711735040555
Peter Green,RL,HON,P,100,24,25,64,77,39,23,19,27,54,70,52,49,30,32,$38K  37500,Honolulu Waves,6862,80.71748087823585,0.4259652779172854,0.5939411439776509,2.0120227222156766,0.9277131003147836,6.6724859082992385,-1.1125889829714648,-7.814255407048883,1.0199064218949363
Raymond Collins,ML,HON,P,100,30,36,81,50,90,66,70,79,81,78,74,65,47,39,$1.8M  1750000,Honolulu Waves,6862,93.39393801207862,0.31312118735194905,0.3985205925632363,1.2931828623615613,2.740498811148051,3.8720327940800905,0.6045584445621176,1.1002857716685301,0.7116417799151853
Robin Jones,RL,HON,P,100,25,32,90,70,48,15,21,73,31,65,51,45,29,19,$27K  26250,Honolulu Waves,6862,89.93626481841764,0.42186706315239264,0.6031729095598626,1.9901156274424774,1.4688752233513027,6.4823370936427605,-0.3507386028649198,-6.118315320780534,1.0250399727122552
Ron Buckel,RL,HON,P,100,26,27,69,83,32,17,24,75,44,61,42,32,19,0,$38K  37500,Honolulu Waves,6862,97.50024136291155,0.4370475970213788,0.6143062811531762,2.0834182165747457,0.8984668075895684,6.834657339718928,-1.1956862175074472,-7.090617765928977,1.051353878174555
Roosevelt Carter,HiA,HON,P,100,20,27,84,59,63,45,61,79,78,80,65,41,52,0,$27K  26250,Honolulu Waves,6862,69.42125760237207,0.353632923443992,0.45472040843366407,1.5482421956900665,1.8604637859077404,4.832593627936895,0.04789920841983408,0.14375480662307938,0.8083533318776561
Sal Paxton,RL,HON,P,100,21,24,65,72,42,20,23,44,46,58,48,36,41,18,$8K  7650,Honolulu Waves,6862,85.5417917473566,0.4264251063841602,0.6042357717843698,2.0182557999419717,1.0453542955953359,6.70663430354184,-1.1271164142260246,-6.785369575282652,1.03066087816853
Sean Sanford,ML,HON,P,100,30,24,88,69,85,71,65,41,78,78,66,56,64,45,$7.7M  7655000,Honolulu Waves,6862,149.8399823967883,0.3217453874324946,0.414896070636208,1.3474328086426202,2.1628573126291246,4.2541241322463685,0.8844753540792776,2.0091770844696595,0.7366414580687026
Shelley O'Shea,HiA,HON,P,100,25,55,83,29,36,39,42,91,60,65,50,0,0,0,$55K  54500,Honolulu Waves,6862,29.428497724770203,0.40582534082087807,0.5383181844013109,1.887793056721419,1.1178991270230925,6.030667328137923,-1.5167721246315289,-3.5139877819326397,0.9441435252221889
Steve Loux,AA,HON,P,100,24,27,71,74,66,16,24,49,60,52,54,37,24,0,$55K  54500,Honolulu Waves,6862,121.08112014124892,0.411087740329082,0.595810061723857,1.9204637750836393,1.512500797615862,6.248069661339386,-0.28327484805535275,-5.229480192850056,1.006897802052939
Teodoro Miranda,ML,HON,P,100,25,29,77,72,89,76,64,88,77,67,81,60,47,0,$360K  360000,Honolulu Waves,6862,147.61351688474238,0.32156049336652837,0.4178841970660314,1.3436167199010953,2.7078108194075257,4.050047413690557,1.110274747895769,1.3101214116684237,0.7394446904325598
Timothy Howard,ML,HON,P,94,31,23,93,76,90,50,68,50,82,90,82,73,49,0,$6.0M  6000000,Honolulu Waves,6862,155.83831137979996,0.3163155475836913,0.40470546728967177,1.3087981572336644,2.4914630750154627,4.028929230395229,1.2916888651643395,2.4551610197783087,0.7210210148733631
Tom Skelton,AA,HON,P,100,26,57,45,31,71,35,44,84,75,74,55,48,0,0,$38K  37500,Honolulu Waves,6862,42.9047238005612,0.37225375804370564,0.5053643071415832,1.6742112126106607,1.9992880804852706,5.167414290736399,-0.2339158435427151,-1.5994317006414513,0.8776180651852888
Tuffy Buschmann,AA,HON,P,100,27,26,80,79,54,51,37,39,50,74,59,36,32,0,$38K  37500,Honolulu Waves,6862,97.1804960528259,0.38608267468544927,0.524324590431405,1.758361604752023,1.4714525367743676,5.787811752572994,-0.349565088622947,-2.1107181649938718,0.9104072651168542
Vernon Haynes,HiA,HON,P,100,22,18,75,76,53,28,36,25,66,64,58,40,46,28,$38K  37500,Honolulu Waves,6862,75.3554203742847,0.39811933972909314,0.5485920244666034,1.8347476993514218,1.2643668511884194,6.0711153482820865,-0.5621216563872065,-5.9605936519794795,0.9467113641956966
Vic Gaynor,AA,HON,P,100,29,27,74,58,69,23,26,73,53,55,45,18,18,0,$54K  53750,Honolulu Waves,6862,85.95604265856424,0.4054585971279012,0.5868988739837582,1.8888819122333798,1.7987614680520772,6.061144637133366,-0.3063059716971547,-4.80187486434187,0.9923574711116594
Vic Hernandez,LoA,HON,P,100,21,29,71,52,66,25,20,81,70,68,39,29,0,0,$27K  26250,Honolulu Waves,6862,59.70346206571815,0.40974318531045606,0.5829824509292624,1.9124456084607158,1.8750691393241652,5.9907326740152635,-0.3986233537790716,-6.601091084414191,0.9927256362397184
Wayne Omlansky,AA,HON,P,100,26,80,64,34,46,36,44,77,60,80,63,0,0,0,$38K  37500,Honolulu Waves,6862,46.192720772611565,0.38933742626751855,0.5123136149411844,1.7817149940618657,1.4059520898704452,5.665166885800019,-0.4804370361997283,-1.8744049255093753,0.901651041208703
Wesley Davis,AAA,HON,P,100,33,31,60,83,69,39,49,10,55,64,51,34,23,0,$55K  54500,Honolulu Waves,6862,118.38152006948532,0.37336083390163843,0.5205134097877264,1.682608829270058,1.6405183414336746,5.679483625554,-0.25041412765962223,-1.9639648743139324,0.8938742436893649
Whitey Walden,HiA,HON,P,100,24,18,91,87,76,43,54,74,30,69,56,51,55,31,$27K  26250,Honolulu Waves,6862,98.6710262555257,0.3554657350029345,0.4963822986467998,1.568992743533293,2.157461800661947,5.086078965913351,0.1763736923446499,-0.8108584813134736,0.8518480336497343
Yasmany Lucano,AAA,HON,P,100,26,20,90,77,69,57,60,54,69,77,62,64,0,0,$4.2M  4200000,Honolulu Waves,6862,122.92957437290822,0.3491785788187498,0.455723927493222,1.5220556119635797,1.9718549043412845,4.844563885872896,0.3960491474494727,0.17398927785544144,0.8049025063119718
Yimi Estrada,AAA,HON,P,100,31,14,90,65,50,54,49,73,17,60,66,39,33,0,$55K  54500,Honolulu Waves,6862,56.60349158674654,0.3786315186343211,0.5148943451529708,1.71802338809114,1.6530829674918102,5.692962058964032,-0.7146369143924939,-1.5554572155500495,0.8935258637872919
Zach Hughes,ML,HON,P,100,29,26,84,63,90,72,65,22,84,89,63,48,53,33,$6.5M  6505000,Honolulu Waves,6862,138.61433808067312,0.31498651466352484,0.40189604960240954,1.3053565874476958,2.3810271640182963,4.1342488347307205,1.022004601509474,1.8466067957776482,0.7168825642659344
Alex Tavarez,AA,JAX,P,100,25,26,65,94,73,25,25,27,22,52,52,41,29,21,$38K  37500,Jacksonville Dolphins,6856,128.8140837828417,0.40083536802732617,0.5976332738506088,1.862006080060003,1.927486965846571,6.277273862427855,-0.15901168103330549,-4.480343498805394,0.9984686418779349
Angelys Velazquez,AA,JAX,P,100,29,70,71,30,79,63,62,48,43,76,64,35,0,0,$64K  64000,Jacksonville Dolphins,6856,73.771815616577,0.3357115682420634,0.44546358499511757,1.4481935503117895,2.0476191236556813,4.684387143768924,-0.13645146364774463,0.22108728653191254,0.7811751532371809
Arquimedes Marquez,LoA,JAX,P,100,20,64,93,27,38,35,38,33,79,52,50,29,0,0,$27K  26250,Jacksonville Dolphins,6856,59.74708908819234,0.41279908067086724,0.5555516554093075,1.929883031039991,0.7255406586614166,6.348829874182029,-1.7507805645243169,-4.5243793839388715,0.9683507360801747
Beck Dellucci,AA,JAX,P,100,28,23,94,55,64,20,24,30,43,57,45,27,24,20,$54K  53750,Jacksonville Dolphins,6856,73.88435063317804,0.4091194512215457,0.5929842559423488,1.9143904307498931,1.4631289513932086,6.353803135686629,-0.5137545201457895,-5.267648001079841,1.0021037071638945
Benji Alou,LoA,JAX,P,100,24,21,92,78,63,18,24,77,33,61,55,36,37,11,$27K  26250,Jacksonville Dolphins,6856,107.25915843559427,0.4078149108517227,0.5909962699616375,1.9013230597208206,1.805147843390672,6.147858335343169,-0.28475817961473415,-5.370982734970967,0.9988111808133602
Benny Rodriguez,AAA,JAX,P,100,29,78,67,48,84,67,54,77,38,82,79,0,0,0,$62K  62000,Jacksonville Dolphins,6856,77.98482524542003,0.33565137581012827,0.44740170253075995,1.4450429818885602,2.5220364542395286,4.515425209234262,0.007922947049025152,0.2726854572090275,0.7830530783408882
Bob Sheehan,AAA,JAX,P,100,23,24,60,42,50,50,59,50,62,84,65,43,40,40,$55K  54500,Jacksonville Dolphins,6856,52.347026769165424,0.35987485817972076,0.4560554281347153,1.5942230095097325,1.563591643737081,5.160074285927153,-0.511057805683727,-0.6970061731941679,0.815930286314436
Bonk Mercedes,ML,JAX,P,100,24,31,78,68,85,66,63,88,78,88,70,41,69,51,$343K  343000,Jacksonville Dolphins,6856,147.3116865437901,0.32164006578067017,0.41026402002259216,1.3449331859153872,2.3852914463570403,4.01749043632612,1.0064225742391628,1.4675416532831491,0.7319040858032624
Boone Spehr,ML,JAX,P,100,30,26,97,70,83,57,54,42,52,89,82,85,72,39,$4.6M  4600000,Jacksonville Dolphins,6856,152.68112875457976,0.3288940069757488,0.43344170957886285,1.3928122977245883,2.5326750362052053,4.419589743981306,0.9433592177562689,1.2856431388208762,0.7623357165546116
Carlos Gonzalez,AAA,JAX,P,85,25,28,69,62,55,59,73,27,62,75,64,54,54,38,$59K  59000,Jacksonville Dolphins,6856,114.4999385253219,0.3429379707693976,0.43178745608368585,1.4851663181741586,1.684617048907087,4.955944961616499,0.015516166374940927,0.48000849233714676,0.7747254268530834
Charles Jung,AAA,JAX,P,100,28,18,94,92,36,53,65,88,50,77,63,64,60,28,$67K  67000,Jacksonville Dolphins,6856,89.72384759078732,0.36821499297073423,0.4659110625331467,1.6383352101916924,1.2015361617385978,5.2935086622984135,-0.7820856868008806,-1.351221846297866,0.834126055503881
Charley Wright,HiA,JAX,P,100,23,24,97,63,77,27,21,27,33,66,56,26,0,0,$27K  26250,Jacksonville Dolphins,6856,91.42993941152277,0.3957036909442728,0.5783032369265086,1.8298577522888286,1.7790483783069573,6.034718268808499,-0.12129502783118404,-3.9657521459236986,0.9740069278707815
Cliff Duffy,LoA,JAX,P,100,24,83,59,20,48,33,23,76,55,66,47,42,0,0,$27K  26250,Jacksonville Dolphins,6856,34.6250426233675,0.414582378224046,0.5761159792745585,1.944827342947511,1.8588518671870002,6.20409989788941,-0.5312907340467083,-2.570857344613076,0.9906983574986045
Cyrus Ohlman,AA,JAX,P,100,25,85,73,26,60,52,50,79,82,71,63,0,0,0,$38K  37500,Jacksonville Dolphins,6856,51.73474148139408,0.370732914997643,0.48268940129035326,1.661627309358809,1.766571184124588,5.161894773201295,-0.3688365110281972,-1.01442706828857,0.8534223162879963
D.J. Verdugo,AA,JAX,P,100,23,19,73,83,77,27,35,40,76,74,46,42,0,0,$38K  37500,Jacksonville Dolphins,6856,92.36600671974624,0.3833702175687191,0.5401711950550089,1.7421172054194294,1.8211573892514583,5.574399591883301,0.04071662118168855,-3.5888991288979195,0.923541412623728
David Oropesa,AA,JAX,P,100,23,21,68,67,67,52,44,47,34,76,64,40,36,0,$38K  37500,Jacksonville Dolphins,6856,84.98891637268954,0.3657690940555379,0.5008283350904197,1.6350467882893185,1.7364544568137876,5.3726406957809925,-0.35125733733853837,-1.5262094848642864,0.8665974291459576
David Rojas,LoA,JAX,P,100,22,4,59,77,50,60,46,72,54,59,53,31,0,0,$27K  26250,Jacksonville Dolphins,6856,47.00064304793042,0.38626938480624246,0.5194988462383137,1.762359689181218,1.0141493600643658,5.718290238048352,-1.1486789797182178,-1.7795395616913163,0.9057682310445561
Derrin Bando,AAA,JAX,P,16,23,71,65,27,87,63,60,49,27,86,63,0,0,0,$57K  57000,Jacksonville Dolphins,6856,63.51182680645932,0.3290087776367795,0.4423435455045954,1.4109155970808231,2.2393438680419324,4.576143261619303,-0.06889408551317118,0.4276329355033278,0.7713523231413749
Ed Glynn,AAA,JAX,P,100,29,21,75,80,62,60,61,77,12,73,70,58,56,56,$68K  68000,Jacksonville Dolphins,6856,122.10805279396139,0.34728368254747355,0.46434798228096136,1.5182248816689647,1.9313935133598321,4.981601712660627,0.04207582103786158,-0.032933489643789636,0.811631664828435
Elrod Pryce,ML,JAX,P,100,30,51,81,35,70,61,66,87,83,87,71,78,0,0,$4.4M  4400000,Jacksonville Dolphins,6856,81.26046500205995,0.33350796021631224,0.413035320214148,1.4208338954034303,2.2780110454432965,4.2613219284093,0.3454742381517163,0.9207963861138827,0.7465432804304603
Emmanuel Paz,AA,JAX,P,100,20,25,77,57,56,53,60,92,88,77,77,58,37,0,$38K  37500,Jacksonville Dolphins,6856,76.7905052139467,0.35597428489956384,0.44548163162908155,1.558996564342416,1.7579933537293293,4.7658196946576545,0.08879667808522056,-0.4957162191180222,0.8014559165286455
Glen Scott,LoA,JAX,P,100,23,22,69,62,68,28,20,42,38,71,47,41,44,0,$27K  26250,Jacksonville Dolphins,6856,85.81308074587513,0.40109351416948863,0.5804131434492513,1.8609634792882521,1.7600787795001238,6.10628633497954,-0.28314137533885175,-4.343782751524108,0.9815066576187399
Glenn Casey,HiA,JAX,P,100,22,23,91,77,39,46,34,69,30,69,57,31,0,0,$38K  37500,Jacksonville Dolphins,6856,77.90105601125161,0.4057282796652859,0.552949264877807,1.886124313714287,1.0190224110690735,6.191087197841387,-0.8176526383436127,-3.825046218524367,0.958677544543093
Gonzalez Morales,RL,JAX,P,100,21,23,55,75,29,14,20,57,9,50,35,23,0,0,$8K  7650,Jacksonville Dolphins,6856,80.81263541344907,0.4494977943890393,0.6517023871752102,2.173643770525948,0.7242964005121739,7.372782665392303,-1.4474032533052568,-10.634693441349773,1.1012001815642496
Heath Bowe,LoA,JAX,P,100,21,59,97,33,49,50,42,50,84,94,67,42,0,0,$27K  26250,Jacksonville Dolphins,6856,52.64926229579557,0.37595205442039814,0.4753387538473921,1.6890862188313125,1.4156889428486252,5.295088998890059,-0.5136649185649345,-1.1605637281930767,0.8512908082677902
Hector Nova,ML,JAX,P,100,22,26,94,89,76,59,50,15,67,74,61,57,52,50,$327K  327000,Jacksonville Dolphins,6856,128.23160651132764,0.35065636210572637,0.4725759402750561,1.5313754347805486,1.9560697420303823,5.021753701078381,0.22136527111688684,-0.8158104835869038,0.8232323023807825
Jackie Jacquez,RL,JAX,P,100,20,22,65,51,25,19,29,41,68,55,45,29,21,23,$8K  7650,Jacksonville Dolphins,6856,49.026296436512816,0.43633132333504643,0.5961987843895672,2.0797965785600354,0.6090540650160566,6.89706139256408,-2.279733586566681,-7.756232281167762,1.0325301077246136
Jared Hill,ML,JAX,P,100,24,33,74,87,79,64,66,76,36,81,67,62,54,40,$343K  343000,Jacksonville Dolphins,6856,161.99962483566128,0.3272275443337147,0.4337227028933082,1.3863543089832946,2.3375444851995564,4.414220201750079,0.9525680645134569,1.4773624599907036,0.7609502472270229
John Gray,HiA,JAX,P,100,27,29,91,80,47,32,35,81,68,68,42,35,30,19,$54K  53750,Jacksonville Dolphins,6856,104.12604276160421,0.406295397525869,0.5563570107145026,1.8837782476712257,1.4009653037066114,6.0078406377438345,-0.2563915784400098,-2.8817636697769227,0.9626524082403716
Johnny Cone,ML,JAX,P,100,30,40,96,35,79,85,65,36,49,95,68,53,0,0,$4.2M  4200000,Jacksonville Dolphins,6856,85.10878187952274,0.316355885740114,0.39546217651515075,1.320751595761566,2.1368933674103197,4.2243501095212075,0.26992001046705016,0.9705306135300843,0.7118180622552648
Jose Morales,---,JAX,P,100,35,30,58,63,68,76,60,73,82,85,80,45,38,0,$6.2M  6180000,Jacksonville Dolphins,6856,128.99457923076557,0.33583304304657513,0.41620927266555824,1.4327778427694455,2.23466193902955,4.395834954413591,0.5909464870703992,0.8790877096468404,0.7520423157121334
Juan Garces,AA,JAX,P,100,22,27,92,84,54,21,29,35,31,65,56,60,25,0,$38K  37500,Jacksonville Dolphins,6856,118.47835515848877,0.406922462605687,0.5805066008085391,1.8943833593687973,1.4407425531332323,6.330989263419212,-0.19763376162880594,-5.945105738472175,0.9874290634142261
Julio Tabaka,ML,JAX,P,89,31,27,58,90,90,49,68,93,84,88,86,68,56,0,$6.3M  6250000,Jacksonville Dolphins,6856,186.8035676981283,0.3180827704733681,0.4083569893117937,1.3174435787828394,2.812698886881883,3.89114515198115,1.9218922619849634,3.0748027811182053,0.7264397597851617
Larry Wiggins,RL,JAX,P,100,21,25,73,74,32,14,20,74,23,44,41,25,20,0,$8K  7650,Jacksonville Dolphins,6856,88.91936836434178,0.44757393992760697,0.6469611214831811,2.15683191908204,0.7904495423106681,7.193908503876027,-1.4405013852132806,-10.557367433813972,1.094535061410788
Lazy Brown,LoA,JAX,P,100,21,27,69,68,33,15,23,52,66,64,46,19,19,0,$27K  26250,Jacksonville Dolphins,6856,70.64930748336157,0.43608317058603274,0.6039981452686146,2.075836243675941,0.7281457824625724,6.802307148714773,-1.9452352031269402,-7.319484273005241,1.0400813158546474
Lazy Taft,HiA,JAX,P,100,23,18,80,71,47,67,51,29,27,70,64,37,25,25,$27K  26250,Jacksonville Dolphins,6856,81.24130763458572,0.3711498679074987,0.49079898912360326,1.6693229909988805,1.3864334537572078,5.657919528714206,-0.5160089958571612,-1.641864290484286,0.861948857031102
