Player,Lvl,Frn,Pos,%,Age,Durability,Health,Contact,Power,LH,RH,BattingEye,BaseRunning,Speed,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,$,team,teamid,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
Geoffery Blair,LoA,JAX,LF,100,24,75,83,24,34,24,23,48,52,82,63,58,47,48,12,$27K  26250,Jacksonville Dolphins,6856,0.20991611111111103,0.3191490476190478,0.3349650000000002,518.4166666666666,844.802903175354,0.9449386506093229,79.27579528350769,83.42334057624822,-15.280452335297474,2.2614589399242835,0.15524604179356458,-0.379898479836914,-0.025145386601596223,0.6541140476190479,0.0,17.280555555555555,-4.3456939463752775,-0.04676948587831618
George Krause,HiA,JAX,C,100,24,79,88,35,33,22,17,57,64,37,19,19,58,49,47,$27K  26250,Jacksonville Dolphins,6856,0.22800249999999994,0.30981416666666656,0.3247900000000002,460.26666666666665,787.2481566667557,0.788804646474666,72.55927792294634,64.82875645470975,-24.84017652566743,-5.231979652607708,-0.27009487733633414,-4.84992596770842,-1.5101621742992908,0.6346041666666667,-2.956089923495874,15.342222222222222,4.049630435528578,-1.863231168230114
Glenallen Keefe,ML,JAX,RF,100,31,87,62,46,86,50,68,41,76,44,60,54,67,70,20,$5.4M  5400000,Jacksonville Dolphins,6856,0.2568376666666666,0.31769264285714294,0.4849193333333335,524.9970873015873,1004.8900573253632,0.9549198521452358,101.03456488516767,91.07628090498947,-0.9738031113586488,-4.706662873107801,1.2787680687782654,2.6160666075140093,0.012453809263906768,0.8026119761904764,0.0,17.49990291005291,-5.169187537681909,0.9339495003196344
Glenn Jorgensen,RL,JAX,C,100,20,71,52,7,47,14,17,38,25,29,43,41,55,40,26,$8K  7650,Jacksonville Dolphins,6856,0.1993199999999998,0.2657799999999999,0.35533333333333333,493.972,734.1579870581627,0.8538198400798916,60.04145465805335,80.82795576049456,-16.05386117756901,-2.6214439935639997,-2.3191737072241483,-7.940308583219289,-0.020365111250958825,0.6211133333333332,-7.502403864692626,16.465733333333333,3.7765328552374617,-1.3985332597612754
Heiker Reames,AA,JAX,C,100,25,76,83,19,11,25,11,3,31,39,9,32,75,64,69,$38K  37500,Jacksonville Dolphins,6856,0.21038999999999988,0.2587366666666665,0.23520999999999995,456.13,714.052245080471,0.8749461897352795,31.875727963908876,42.88108498294404,-56.12528072786021,-2.3089224593141013,-2.4808368145275828,0.20383216575044316,0.9636526045557351,0.4939466666666664,2.1542537984037544,15.204333333333333,3.6731082565867856,-3.749244525792434
Henderson Bryant,AAA,JAX,RF,100,27,74,96,44,20,34,53,72,58,81,65,48,72,50,7,$55K  54500,Jacksonville Dolphins,6856,0.2505653333333333,0.31288333333333346,0.33382166666666657,496.835,892.3084173202515,0.9456380734699411,79.53936357790879,73.4996009700852,-18.383702567978872,1.8338144949953135,0.6756621268641525,1.5813588399701857,0.012911575663379514,0.6467050000000001,0.0,16.561166666666665,-4.590063875104174,-0.30210980594898884
Ivan Wells,HiA,JAX,1B,100,25,77,83,40,50,40,31,37,53,47,65,56,48,50,19,$27K  26250,Jacksonville Dolphins,6856,0.23015666666666676,0.28271166666666653,0.37948166666666666,487.205,875.244781255722,0.9575817277596741,75.80970711651253,85.67349783796767,-10.909038114094141,-4.403545736656482,0.3016483324302596,0.23728670623969494,-0.02514538660159626,0.6621933333333332,0.0,16.240166666666667,-7.50381328237073,-0.6389004390023111
Jackson Burgess,AA,JAX,SS,100,24,92,59,36,7,11,49,46,70,88,84,75,56,53,12,$38K  37500,Jacksonville Dolphins,6856,0.23678490530303034,0.30481900000000006,0.27671,508.4050000000001,973.9495857954025,0.9654881086696682,53.64645254912246,59.81789846919758,-34.29277341980563,5.265751449763473,0.8751063062161972,1.8978829939082265,-0.02816732667148699,0.5815290000000001,0.0,16.946833333333334,5.010028733515445,-0.5213124004545073
Jaime Outman,AAA,JAX,LF,100,26,81,74,19,51,44,38,48,26,54,51,53,63,54,12,$55K  54500,Jacksonville Dolphins,6856,0.2395266666666666,0.3003280000000001,0.4080566666666667,505.48166666666674,911.1274408102036,0.9689935163326976,106.74474266035676,81.47210276603319,5.4768778659192545,-3.286716757392009,-0.27822788922145003,0.7674775879406087,-0.001441893524440521,0.7083846666666668,0.0,16.849388888888893,-4.686869551492817,1.5239566670792404
Jake Barkett,ML,JAX,C,100,28,61,64,57,69,54,62,74,54,27,30,54,71,79,88,$3.6M  3600000,Jacksonville Dolphins,6856,0.2593261666666666,0.3257845833333333,0.41157,433.275,810.3848866224289,0.9861041716980354,98.92699175804823,82.1234790366434,-3.300363855523406,-5.122156297807347,-0.052050002139625066,6.660736272777994,4.005678175055903,0.7373545833333333,7.184391666826637,14.4425,4.168646536123606,2.4223556428796362
James Suzuki,HiA,JAX,3B,100,22,77,62,16,53,55,28,44,33,29,56,56,67,59,11,$27K  26250,Jacksonville Dolphins,6856,0.21942602564102562,0.315485,0.3899800000000001,448.2513333333334,848.3315546512604,0.9653761662218608,91.60003816714644,75.58129168488136,-4.077324531167852,-2.9675383126787658,-0.19235321480292206,-0.5276108608920986,0.016717523201590666,0.7054650000000001,0.0,14.941711111111113,1.454615148578979,0.8893537289970995
Jason Heredia,LoA,JAX,LF,100,22,66,93,36,21,40,12,34,63,78,78,55,52,44,30,$27K  26250,Jacksonville Dolphins,6856,0.22635233333333332,0.28671176190476205,0.32690499999999995,488.67916666666673,755.6604915857315,0.9469473316231394,70.29565819727107,71.52178491426946,-29.443428132334454,1.949332686018035,1.4025664162820104,-0.576039680868085,-0.025145386601596396,0.613616761904762,0.0,16.289305555555558,-3.88714244642866,-1.579170691407652
Joc DeJean,AAA,JAX,2B,100,24,78,90,54,34,50,56,63,74,76,78,74,57,69,11,$59K  59000,Jacksonville Dolphins,6856,0.2528283333333334,0.317605,0.3423738333333333,487.376,960.4868667125702,0.9654869737832631,78.0142901842432,77.96792636867329,-18.86969955234529,2.8189506836779477,0.9718899814581923,1.272309718076787,-0.014468562666319336,0.6599788333333334,0.0,16.245866666666664,1.646925354445422,0.31389478932951287
Joel Burton,LoA,JAX,2B,100,20,60,80,25,30,21,27,39,62,46,57,39,37,36,9,$27K  26250,Jacksonville Dolphins,6856,0.2014219999999999,0.26232000000000005,0.3415933333333335,541.9116666666666,678.5290264487267,0.7868380357823719,68.81365096695545,69.37637727335289,-25.520622500170752,-3.1956927048661044,1.2968529525871353,-0.3633845246952436,-0.35952355163062,0.6039133333333335,0.0,18.06372222222222,1.1634585501521377,-0.9930327394040419
Joel Courtney,ML,JAX,CF,100,31,83,82,57,58,64,66,70,80,87,83,77,49,66,0,$6.5M  6500000,Jacksonville Dolphins,6856,0.25904100000000013,0.315806984848485,0.40612166666666666,618.7311666666668,1049.1961724758148,0.9658938953975938,93.1350877571421,91.12524955920395,-13.642563814037095,6.2253928341316875,1.662004952998525,3.1867503098757286,-0.005322129717103659,0.7219286515151517,0.0,20.624372222222224,1.7990332175511228,1.8336660484517953
John Davis,ML,JAX,3B,100,24,87,92,53,81,84,57,72,74,77,79,79,79,79,20,$8.7M  8700000,Jacksonville Dolphins,6856,0.2624233333333333,0.3254814285714285,0.4809566666666666,607.4789523809524,1108.8954550027847,0.9660838382178464,109.94563101426222,107.01382061209453,0.40963695626353386,3.7638300423471587,1.9140412055206675,5.082651424793435,0.02174710668670497,0.8064380952380951,0.0,20.249298412698412,1.9013982424601932,3.165484456148193
Jon Stewart,AAA,JAX,LF,100,23,80,77,63,66,58,53,46,62,86,81,54,54,51,4,$55K  54500,Jacksonville Dolphins,6856,0.25710683333333334,0.317175,0.42704900000000007,522.9130375180374,979.8332996368408,0.9571973667925809,91.54463292576143,89.37616626212102,-9.696816432566216,3.8945709009461478,1.4291778458277977,2.8615362199542833,-0.020568534663018435,0.744224,0.0,17.43043458393458,-5.040294751218317,0.9524055641749737
Juan Ramirez,LoA,JAX,C,100,23,73,62,30,47,34,23,54,34,9,8,16,57,55,62,$27K  26250,Jacksonville Dolphins,6856,0.22823000000000007,0.3061104761904763,0.3609893333333333,471.7849047619048,727.8543819785118,1.0505016359393964,88.68514171207477,77.55328639892788,-13.319390660719616,-4.620001877550147,-0.5627195052991764,-5.5817766610277415,-4.043685241919899,0.6670998095238097,0.627587829503484,15.726163492063492,3.7441069031816454,-0.3450345936507463
Kid Rossy,HiA,JAX,LF,100,25,81,81,12,54,35,24,44,29,20,51,49,60,58,11,$27K  26250,Jacksonville Dolphins,6856,0.2148199999999999,0.29525333333333337,0.4096966666666668,444.491,864.4424755573273,0.9438916617198995,88.31794163842102,84.02362092982354,-1.7329588055375753,-3.1870008294377112,-0.40167775544852724,-0.1631125719318937,0.05512537643761838,0.7049500000000002,0.0,14.816366666666667,-4.446720553278433,0.5328323641026202
Larry O'Dowd,LoA,JAX,3B,100,22,68,74,32,29,16,12,31,61,55,68,50,76,63,3,$27K  26250,Jacksonville Dolphins,6856,0.21901058730158732,0.2636400000000001,0.3403649999999999,475.2008333333334,729.4664647579193,0.9474746332580997,62.45881859673696,59.42831872445283,-32.28361097289456,-2.252308532051544,-3.685561144150198,-3.407790441966939,0.003869371497952357,0.604005,0.0,15.84002777777778,1.2507998366905337,-2.1017564093691554
Mark Brooks,RL,JAX,3B,100,20,68,60,24,43,21,22,42,48,68,61,47,47,36,9,$8K  7650,Jacksonville Dolphins,6856,0.20613,0.26677499999999993,0.3539766666666666,517.1016666666667,760.972531914711,0.7929695320847894,72.3263136248767,90.83608615500725,-10.06674766409792,-0.21597980556262414,2.13317577041437,-0.25091374308269465,-0.024271954179147296,0.6207516666666666,0.0,17.236722222222223,1.304822585587639,0.807114452487701
Mark Cishek,ML,JAX,2B,100,27,77,98,64,60,64,71,62,75,82,86,77,61,76,19,$6.7M  6666666,Jacksonville Dolphins,6856,0.2610016666666667,0.3201700000000001,0.4147943333333334,570.8141666666667,1023.9978858232498,0.9664882963687748,91.31360802527553,95.94833223899964,-8.261261212770991,4.559235173434657,2.5325374304657227,4.5532394892405454,-0.01630985557827062,0.7349643333333336,0.0,19.02713888888889,1.7558262788464505,2.180503052103988
Matt McDonald,RL,JAX,C,100,22,74,82,38,54,34,18,46,29,54,10,24,67,46,31,$8K  7650,Jacksonville Dolphins,6856,0.22911333333333328,0.31208999999999987,0.42102166666666646,485.2608424908425,810.1786991357803,0.5555806867248024,94.4757128784101,89.57182061897117,-5.661172778283351,-3.520983959954107,-1.128176474703422,-4.51693928062184,-3.113126955882093,0.7331116666666664,-7.032342422480278,16.175361416361415,4.1675859009042195,-0.039155916049793724
Midre Candelaria,AAA,JAX,1B,100,27,92,93,43,49,46,33,44,49,40,13,16,63,48,29,$55K  54500,Jacksonville Dolphins,6856,0.24371916666666663,0.31236647619047625,0.35779833333333316,497.60966666666667,937.5191588401794,0.6910857172592317,86.18803706820543,86.67501389655992,-4.5845382739731795,-5.0099071907784705,-0.9621622202219451,-4.098591477260287,-1.6395865379356414,0.6701648095238094,0.0,16.58698888888889,-8.037715696503597,-0.5184385667509339
Mike LaRocca,LoA,JAX,RF,100,20,66,72,36,29,18,18,52,53,83,67,51,45,39,4,$27K  26250,Jacksonville Dolphins,6856,0.22963444444444445,0.3165200000000002,0.33383000000000024,550.0400000000001,760.7760108709335,0.8879282883364549,82.83095946264356,83.21402014345603,-20.93954772520473,2.869946131218199,2.031762808030502,-1.5857090926122144,-0.026859552089388332,0.6503500000000004,0.0,18.33466666666667,-3.9134568460438968,-0.5275436204439535
Nate Cunningham,LoA,JAX,SS,100,23,79,75,27,37,40,9,30,57,85,72,62,81,72,1,$27K  26250,Jacksonville Dolphins,6856,0.20188208333333307,0.2636018333333333,0.3200060714285714,469.87999999999994,851.9345331192017,0.9680781333307871,59.200150033979554,77.77667305542715,-34.25901000901046,2.8630963855981055,-3.983202151062497,-3.686404151716447,-0.003689189168933071,0.5836079047619047,0.0,15.662666666666665,4.382379285592601,-1.5156025881356905
Ned Evans,LoA,JAX,1B,100,20,59,70,41,52,37,45,49,47,59,64,49,46,46,4,$27K  26250,Jacksonville Dolphins,6856,0.2528003095238096,0.32605000000000006,0.4119700000000001,511.96833333333336,760.0111120939255,0.926907572901589,90.15554375859438,86.15541974120495,-8.115455988728282,-1.8771851618937987,0.07879981457763477,-0.15688777221528596,-0.3508740311840292,0.7380200000000001,0.0,17.06561111111111,-6.515870302588524,0.04033724846449144
Nick Atkins,ML,JAX,SS,100,27,74,67,22,57,47,49,53,54,61,85,81,89,83,2,$1.2M  1240000,Jacksonville Dolphins,6856,0.2392520000000001,0.30697233333333335,0.35840428571428573,472.0608333333333,913.1632915735245,0.9689229831251764,74.75827550622208,70.75969298245394,-18.113621054072574,-1.1690398870859176,1.47429645069985,3.7805859645078845,0.00478653625299803,0.6653766190476191,0.0,15.73536111111111,4.697342034843233,0.4969566888567058
Nicky Hicks,AA,JAX,2B,100,24,82,81,6,30,50,42,50,70,95,84,71,52,53,19,$38K  37500,Jacksonville Dolphins,6856,0.2316804393939394,0.30443628571428577,0.3460866666666667,508.66583333333335,927.5866937637329,0.9615134637602584,80.60157941521756,87.04698690531136,-18.688961628147432,5.959322105206641,1.0218821591664897,1.4604094924410929,-0.020568534663018452,0.6505229523809525,0.0,16.955527777777778,1.5905121635180606,0.733427716416014
Noe Silva,AAA,JAX,SS,100,28,91,54,59,33,61,56,42,45,64,84,75,84,76,10,$500K  500000,Jacksonville Dolphins,6856,0.2508766666666666,0.2977304999999999,0.33069916666666666,499.24199999999996,1024.9190014600754,0.9657131616204421,66.15152827583913,69.73388763624241,-26.148786371757627,-2.3906391043420934,0.7036273203235364,1.6445301264818255,0.02226863577035913,0.6284296666666666,0.0,16.6414,5.272217085699976,-0.5020616982886577
Pat Irabu,HiA,JAX,SS,100,23,90,82,40,67,20,50,47,66,57,78,73,83,84,15,$27K  26250,Jacksonville Dolphins,6856,0.23438433333333336,0.3085743333333333,0.3792521666666667,458.92333333333335,1030.3926441669464,0.9641725452306237,87.07284100374655,75.38961125115526,-17.362797868807526,-2.807141503569918,0.523449307770552,2.2021089882996883,0.0019238498022119367,0.6878265,0.0,15.297444444444446,5.300373683986351,0.2650757583596022
Pedro Pino,AAA,JAX,SS,100,26,82,30,48,37,32,15,38,70,72,78,76,86,78,0,$61K  61000,Jacksonville Dolphins,6856,0.21595875,0.26879166666666654,0.32111533333333336,459.54333333333335,867.8882808685303,0.956921464825995,60.178941650859734,71.57202229407265,-26.639581897938527,0.6760466261503578,0.26535601760854616,-0.7209559622013931,-0.0010980902676798851,0.589907,0.0,15.318111111111111,4.464445889241411,-0.6956440976037664
Pep Sparks,RL,JAX,RF,100,22,68,87,41,1,18,12,36,62,82,67,44,42,35,13,$8K  7650,Jacksonville Dolphins,6856,0.22384,0.2868424999999999,0.2626525,526.595,726.7988141775131,0.5618213733562035,43.014532026141325,52.563876014792925,-48.29317973175344,3.2184247447179906,2.4180516841716413,-1.0218391079929534,-0.02514538660159653,0.5494949999999998,0.0,17.55316666666667,-3.7386770276621046,-3.253704637406749
Raul Martin,ML,JAX,SS,100,25,98,75,50,62,28,17,41,79,49,92,82,95,94,20,$360K  360000,Jacksonville Dolphins,6856,0.22793199999999988,0.26554349999999993,0.3547810000000001,504.6552380952381,1043.814240694046,0.9670320311138022,65.81207895730772,47.647416993437304,-39.78032697983234,-5.766580304643639,6.20512541854396,13.201064380015119,0.00020968431442007637,0.6203245000000001,0.0,16.82184126984127,5.36941481838501,-1.02347807776722
Richie Osbourne,HiA,JAX,RF,100,23,85,92,45,45,31,22,46,53,48,53,48,44,37,4,$27K  26250,Jacksonville Dolphins,6856,0.2368000000000001,0.3140888571428572,0.35186499999999993,489.29351282051283,927.6058949232101,0.8137569205635922,84.99850957044245,78.55298303876945,-6.52619946491147,-5.774841793664979,-1.1824401553491999,-0.4845858494191691,-0.025145386601596022,0.6659538571428572,0.0,16.30978376068376,-4.771635261950669,-0.12573303396476082
Rob Olshan,HiA,JAX,SS,100,21,78,75,10,50,15,46,69,57,38,78,67,87,73,1,$27K  26250,Jacksonville Dolphins,6856,0.22928999999999988,0.30080833333333334,0.3711523928571429,452.5015,897.3883509635925,0.9667520759526244,80.82945697792792,69.85106124929446,-15.453184289724986,-3.971694923424832,0.2945376016109102,1.614320649101475,0.00363884950870166,0.6719607261904763,0.0,15.083383333333334,4.6161952210061346,0.19039381744573297
Roger Leonard,AAA,JAX,CF,100,26,94,80,88,17,38,39,41,72,99,82,66,51,59,12,$64K  64000,Jacksonville Dolphins,6856,0.2374725,0.29369416666666665,0.2868669999999999,552.3008333333335,1033.840631365776,0.9631541839723986,59.89010650984321,67.14081616569806,-34.04572626893549,9.90149734315765,2.0602033423405546,3.6297234058084893,-0.012517213736159088,0.5805611666666666,0.0,18.41002777777778,1.7727034145503706,-0.03343944537101668
Ronnier Evans,AA,JAX,LF,100,21,73,87,49,30,39,33,46,62,65,67,43,35,45,2,$38K  37500,Jacksonville Dolphins,6856,0.2442549999999999,0.30983416666666674,0.3350200000000001,531.7841666666667,823.5469440221786,0.9084779740052292,77.94690780729233,81.17247492543451,-19.89932688989976,-0.3687422494970065,-0.4450144543144283,-0.8276598381903986,-0.025145386601596556,0.6448541666666668,0.0,17.72613888888889,-4.23635259270668,-0.7666009199632385
Ross Snider,ML,JAX,C,100,26,71,68,50,85,64,66,62,1,0,8,18,64,60,50,$343K  343000,Jacksonville Dolphins,6856,0.2676683333333334,0.3244475,0.47449816666666683,493.04333333333335,859.89530980587,0.5896104985623124,114.30568771091923,96.03842120107748,5.664085639739736,-4.444854821060221,-0.07681436388177178,-4.034129862532925,-2.06131221409253,0.7989456666666668,-2.4348141440163067,16.43477777777778,4.423329782952006,1.573165876550273
Roybell Meacham,RL,JAX,2B,100,23,77,61,37,1,15,10,36,64,91,66,40,45,42,4,$8K  7650,Jacksonville Dolphins,6856,0.21897533333333336,0.2778216666666668,0.2821156666666668,496.72033333333343,753.738640666008,0.8653136018592889,40.49680902850569,60.77357101172056,-49.41341187884467,3.5934377069253816,-0.9594778660089984,-1.4357806690285349,-0.02816732667148811,0.5599373333333336,0.0,16.55734444444445,1.2924187940089302,-2.9638219954005045
Sarma Powell,HiA,JAX,LF,100,24,70,94,42,44,23,25,43,52,50,62,48,49,48,18,$27K  26250,Jacksonville Dolphins,6856,0.2239441666666667,0.288519,0.3482166666666667,496.25333333333333,809.8187034130096,0.9213502790109886,73.13065352596931,82.32078578193524,-13.016354285646443,-4.3802491392164065,0.22526612523609224,0.6031872438937581,-0.025145386601596497,0.6367356666666667,0.0,16.541777777777778,-4.165734071054576,-0.4452257852082135
Sidney Stein,HiA,JAX,1B,100,23,82,92,59,25,47,41,50,74,87,57,39,43,37,9,$27K  26250,Jacksonville Dolphins,6856,0.2783766666666668,0.322297,0.35684000000000005,516.698,917.2857204675674,0.7983588646452171,79.16669873419309,93.13190526139722,-17.929340675825763,5.992265609025065,0.6306436566682361,0.9500378812501392,-0.020568534663018733,0.6791370000000001,0.0,17.223266666666667,-7.864246574653356,-0.1640874055852067
